Name,Url,Telephone,Longitude,Latitude,AddressRegion,AddressLocality,AddressCountry,Tags
Tankardstown Lodge,https://www.tankardstown.ie/tankardstown/rooms/the-lodge.html,3.5342E+11,-6.6109475,53.7409475,Meath,Slane,Republic of Ireland,"B&B,Welcome Standard"
Jampa Ling Hostel,https://www.jampaling.org/visiting/staying/,3.535E+11,-7.7023688,54.1076936,Cavan,Bawnboy,Republic of Ireland,"Hotel,Welcome Standard"
The Hardiman,http://www.thehardiman.ie/,35391564041,-9.047860665,53.27406696,Galway,Galway City,Republic of Ireland,Hotel
Dingle Harbour Cottages,http://www.tridentholidayhomes.ie/rentals/house-dingle-dingle-harbour-cottages-178108.html,+353(0)12018479,-10.280259,52.140487,Kerry,Dingle,Republic of Ireland,Self Catering Accommodation
Óstán Oileán Acla,http://www.achillislandhotel.com,+353(0)9845138,-9.92021,53.93304,Mayo,Achill Island - Acaill,Republic of Ireland,Hotel
Delphi Lodge,http://www.delphilodge.ie,+353(0)9542222,-9.747328577,53.63285226,Galway,Leenane,Republic of Ireland,"B&B,B&Bs,Historic House"
Bellaveeny Lodge,https://www.airbnb.ie/rooms/685526074520086205?guests=1&adults=1&s=67&unique_share_id=d9fbf81e-723a-4dad-9a02-8357b80e5faa,3.53876E+11,-9.7634374,53.978544,Mayo,Westport,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Hungry Hill Lodge & Campsite,https://www.hungryhilllodgeandcampsite.com/,3.53831E+11,-9.725604347,51.69409391,Cork,Adrigole,Republic of Ireland,"Camping,Welcome Standard"
Kilcoran Lodge Hotel,http://www.kilcoranlodge.net/,3.53527E+11,-8.029132238,52.344576,Tipperary,Cahir,Republic of Ireland,Hotel
Old Post Office Slane ,https://www.oldpostoffice.ie,3.5342E+11,-6.5436541,53.709178,Meath,Slane,Republic of Ireland,"B&B,Welcome Standard"
The Gleneagle River Apartments,https://www.gleneaglehotel.com/en/self-catering-apartments-killarney/,3.53647E+11,-9.502031,52.044391,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
Conyngham Arms Hotel,http://www.conynghamarms.ie,+353(0)419884444,-6.544717638,53.70858849,Meath,Slane,Republic of Ireland,Hotel
Tankardstown House,https://www.tankardstown.ie/,+353(0)419824621,-6.60911071,53.74144492,Meath,Slane,Republic of Ireland,"B&B,B&Bs,Historic House"
Horse House One  ,http://www.enniscoe.com,3539631112,-9.31268436,54.07747687,Mayo,Crossmolina,Republic of Ireland,Self Catering Accommodation
Gleann Fia Country House,https://gleannfia.com/,3.53647E+11,-9.506469238,52.07512333,Kerry,Killarney,Republic of Ireland,Guesthouse
Seacrest (Aran Islands),http://www.aranaccommodations.com/,+353(0)9961292,-9.670444965,53.11937541,Galway,Inishmore - Árainn (Aran Islands),Republic of Ireland,B&B
Atlantic View Clifden B&B,https://www.facebook.com/AtlanticViewClifdenBedandBreakfast,3539521291,-10.0315279,53.5036806,Galway,Clifden,Republic of Ireland,B&B
Ashford Court Hotel,https://www.ashfordcourthotel.com,3.53657E+11,-8.9897716,52.8450674,Clare,Ennis,Republic of Ireland,Hotel
Puffin Lodge,https://www.bandbireland.com/accommodation/28223/puffin-lodge,3.53871E+11,-8.4755813,54.6294301,Donegal,Killybegs,Republic of Ireland,"B&B,B&B Ireland"
Seacrest,https://www.bandbireland.com/accommodation/28228/seacrest,35391757975,-8.9782176,53.2716659,Galway,Galway City,Republic of Ireland,"B&B,B&B Ireland"
Paddy Mac's Holiday Bar,https://paddymacsholidaybar.ie/,3.53861E+11,-8.0400984,54.0472246,Leitrim,Drumshanbo,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Armada Hotel,http://www.armadahotel.com,+353(0)657079000,-9.4364188,52.8448691,Clare,Spanish Point,Republic of Ireland,Hotel
Claregalway Castle,https://www.airbnb.ie/users/85042652/listings,35391799666,-8.9415658,53.3472912,Galway,Claregalway,Republic of Ireland,"B&B,Welcome Standard,B&Bs,Historic House"
The Courtyard - Sheen Falls Country Club,https://www.facebook.com/sheenfalls.countryclub,+353(0)646671512,-9.563494,51.8743,Kerry,Kenmare,Republic of Ireland,Self Catering Accommodation
 Forest View Lodge,,3.53878E+11,-8.340937,52.6789035,Limerick,Murroe,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Sheen Falls Lodge - Cottages & Villas,https://www.sheenfallslodge.ie/cottages/,3.53647E+11,-9.5676783,51.8734273,Kerry,Kenmare,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
International Hotel Killarney,http://www.killarneyinternational.com,+353(0)646631816,-9.506947223,52.05810839,Kerry,Killarney,Republic of Ireland,Hotel
"Castle Hotel (Macroom, Cork)",https://www.castlehotel.ie/en/,3532641074,-8.958396,51.90487,Cork,Macroom,Republic of Ireland,Hotel
Coolatore House,,3.53906E+11,-7.640037,53.4454883,Westmeath,Moate,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Old Quarter Townhouse,https://theoldquarter.ie/,35361315320,-8.624274,52.6644013,Limerick,Limerick City,Republic of Ireland,Hotel
Silver Tassie Hotel,http://www.silvertassiehotel.com,+353(0)749125619,-7.670526,54.986061,Donegal,Letterkenny,Republic of Ireland,Hotel
The Old Bank Townhouse,https://www.oldbankhousekinsale.com/,3.53215E+11,-8.521975,51.705998,Cork,Kinsale,Republic of Ireland,Guesthouse
Clonakilty Park Hotel,http://www.clonakiltyparkhotel.ie/home.htm,+353(0)238836400,-8.8957,51.616378,Cork,Clonakilty,Republic of Ireland,Hotel
Green Acres Caravan and Camping Park,http://www.greenacrescamping.ie,+353(0)659057011,-9.643485,52.620692,Clare,Kilkee,Republic of Ireland,Camping
Rosguill Caravan and Camping Park,http://www.rosguillholidaypark.com,+353(0)749155766,-7.790903,55.242799,Donegal,Downings,Republic of Ireland,Camping
Clifden Campsite and Caravan Park,http://www.clifdencamping.com,+353(0)9522150,-10.018164,53.501827,Galway,Clifden,Republic of Ireland,Camping
Lough Rynn Caravan and Camping Park,,+353(0)719631022,-7.862215023,53.89920983,Leitrim,Mohill,Republic of Ireland,Camping
Cong Caravan and Camping Park,https://www.congcamping.com,3.5395E+11,-9.2708414,53.53968,Mayo,Cong,Republic of Ireland,Camping
Bayview Caravan and Camping Park,https://www.goldcoastgolfresort.com/bayview-caravan-park.html,+353(0)5845100,-6.999519,52.158887,Waterford,Dungarvan,Republic of Ireland,Camping
Ferrybank Caravan Park,http://www.wexfordswimmingpool.ie,+353(0)539185256,-6.453062,52.344983,Wexford,Wexford Town,Republic of Ireland,Camping
Salthill Hotel,https://www.salthillhotel.com/,35391522711,-9.087343212,53.25865685,Galway,Salthill,Republic of Ireland,Hotel
Eyre Square Hotel,http://www.eyresquarehotel.com,+353(0)91569633,-9.047347178,53.2743157,Galway,Galway City,Republic of Ireland,Hotel
Bay View Hotel (Kilkee),http://bayviewkilkee.com,+353(0)659056058,-9.646676602,52.67978923,Clare,Kilkee,Republic of Ireland,Hotel
Kilmore Cottage,http://www.kilmorecottage.com/,+353(0)539135487,-6.545995802,52.20228207,Wexford,Kilmore,Republic of Ireland,Self Catering Accommodation
Victoria Towers Hotel,https://www.victoriahotelgalway.com/,+353(0)91567433,-9.047776566,53.27305634,Galway,Galway City,Republic of Ireland,Hotel
Sallins Loft,,3.53876E+11,-6.6650748,53.2488896,Kildare,Sallins,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Highlands Hotel,http://www.highlandshotel.ie,+353(0)749551111,-8.281654,54.795879,Donegal,Glenties,Republic of Ireland,Hotel
Lough Mask Holidays - Mullach Cottage,http://www.loughmaskholidays.com,3.5395E+11,-9.385321,53.638807,Mayo,Tourmakeady,Republic of Ireland,Self Catering Accommodation
Breaffy House Hotel,https://www.breaffyhouseresort.com/,3.53949E+11,-9.2389473,53.8436178,Mayo,Castlebar,Republic of Ireland,Hotel
Birchall on Lough Corrib,https://www.birchallonloughcorrib.com/,3.53863E+11,-9.2457569,53.4226979,Galway,Oughterard,Republic of Ireland,"B&B,Welcome Standard"
Oriel House Hotel & Leisure Club,http://www.orielhousehotel.ie,3.53214E+11,-8.601099184,51.88811082,Cork,Ballincollig,Republic of Ireland,Hotel
Club House Hotel,http://www.clubhousehotel.com,+353(0)567721994,-7.251708898,52.64933173,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
Courtmacsherry Hotel,http://www.courtmacsherryhotel.ie,+353(0)238846198,-8.699673661,51.63330887,Cork,Courtmacsherry,Republic of Ireland,Hotel
Allingham Arms Hotel,https://www.allinghamarmshotel.ie/,+353(0)719841075,-8.283657303,54.47678236,Donegal,Bundoran,Republic of Ireland,Hotel
Inveraray Farm,http://www.inverarayfarm.com,3.53647E+11,-9.634817705,52.06462608,Kerry,Killarney,Republic of Ireland,"B&B,Welcome Standard"
Tubbrid Castle,https://www.tubbridcastle.com/stay,,-7.479059,52.7126984,Kilkenny,Urlingford,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Lodge Doolin,http://www.doolinlodge.com,3.53872E+11,-9.380617451,53.01392711,Clare,Doolin,Republic of Ireland,"B&B,Welcome Standard"
Maldron Hotel Sandy Road Galway,https://www.maldronhotelsandyroadgalway.com/,35391513200,-9.045080085,53.28592383,Galway,Galway City,Republic of Ireland,Hotel
Seaview House Hotel,https://seaviewhousehotel.com/,3532750073,-9.43646672,51.72220008,Cork,Ballylickey,Republic of Ireland,Hotel
Harbour House B&B,http://www.harbourhousebb.ie,3.53539E+11,-6.229280279,52.64458283,Wexford,Gorey,Republic of Ireland,"B&B,Welcome Standard"
Avarest,,35361360278,-8.843797,52.715778,Clare,Bunratty,Republic of Ireland,B&B
Ballyvaughan Cottages,https://www.ballyvaughan-cottages.com/,3.53872E+11,-9.14874567,53.11570569,Clare,Ballyvaughan,Republic of Ireland,Self Catering Accommodation
Station House,https://station-house.ie/,3.53657E+11,-9.287932,52.936561,Clare,Ennistymon,Republic of Ireland,B&B
Cluain Raite,https://rentacottage.ie/irish-properties/bunratty-west-holiday-homes-1-28,35361411109,-8.81978,52.698871,Clare,Bunratty,Republic of Ireland,Self Catering Accommodation
Cois Farraige,,+353(0)657081580,-9.3491,52.924634,Clare,Lahinch,Republic of Ireland,B&B
The Burren Hostel,https://www.sleepzone.ie/the-burren-hostel,3.53657E+11,-9.293479,53.028855,Clare,Lisdoonvarna,Republic of Ireland,Hostel
Mount Cashel Lodge,,35361369142,-8.768017,52.765829,Clare,Sixmilebridge,Republic of Ireland,Self Catering Accommodation
Doonbeg Holiday Cottages (Doonbeg),https://www.trumphotels.com/ireland/accommodations/self-catering-accommodation-ireland,3.53659E+11,-9.499873,52.747606,Clare,Doonbeg,Republic of Ireland,Self Catering Accommodation
Reades Farmhouse B&B,http://www.readesbedandbreakfast.com/,+353(0)51898430,-7.184306,52.396743,Kilkenny,Mullinavat,Republic of Ireland,B&B
Castle Gardens Holiday Homes,https://rentacottage.ie/irish-properties/bunratty-castle-gardens-2,35361411109,-8.81216,52.696853,Clare,Bunratty,Republic of Ireland,Self Catering Accommodation
Hilltop B&B,https://hilltopkilkee.ie/,+353(0)659058238,-9.755044,52.632568,Clare,Kilkee,Republic of Ireland,"B&B,Welcome Standard"
The Darnley Lodge Hotel,http://www.darnleylodgehotel.ie,+353(0)469432283,-6.9203561,53.62192,Meath,Athboy,Republic of Ireland,Hotel
Carrickdale Hotel,http://www.carrickdale.com,+353(0)429380900,-6.360965,54.100218,Louth,Dundalk,Republic of Ireland,Hotel
Caravogue House,https://www.caravoguehouse.ie,+353(0)469490499,-6.7816362,53.558628,Meath,Trim,Republic of Ireland,"B&B,B&B Ireland"
Knock House Hotel,http://www.knockhousehotel.ie,+353(0)949388088,-8.914327,53.791039,Mayo,Knock,Republic of Ireland,Hotel
Green Acres,http://www.selfcatering-mayo.com,+353(0)949365375,-9.065298,53.790923,Mayo,Claremorris,Republic of Ireland,Self Catering Accommodation
Carna - Love Connemara Cottages,https://www.loveconnemaracottages.com/carna/,3539530620,-10.0201246,53.4876789,Galway,Clifden,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Slow Cabins ,https://www.slowcabins.ie/,3.53896E+11,-8.9272568,53.1292949,Galway,Kinvara,Republic of Ireland,"Self Catering Accommodation,Welcome Standard,Camping,Glamping"
Castle Haven Castletown,,35350546415,-7.587994,52.870204,Laois,Rathdowney,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
The Herons Rest Boutique Accommodation,http://www.theheronsrest.com,35391539574,-9.0527315,53.2691145,Galway,Galway City,Republic of Ireland,"B&B,Welcome Standard"
The Hoban Hotel Kilkenny,https://www.hobanhotelkilkenny.com/,+353(0)567783100,-7.248831,52.634961,Kilkenny,Kilkenny City,Republic of Ireland,Hotel
The Village Hotel,https://villagehotel.ie/,3.5342E+11,-6.2570143,53.7033122,Meath,Bettystown,Republic of Ireland,Hotel
Grovemount House,https://www.grovemount-ennistymon.com/,3.53657E+11,-9.303594,52.939705,Clare,Ennistymon,Republic of Ireland,"B&B,Welcome Standard"
Bayview House,http://www.bayviewhousetralee.com,+353(0)667129974,-9.738322,52.279869,Kerry,Tralee,Republic of Ireland,B&B
Claddaghduff - Love Connemara Cottages,https://www.loveconnemaracottages.com/claddaghduff/,3539530620,-10.020013,53.487636,Galway,Clifden,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Leenane - Love Connemara Cottages,https://www.loveconnemaracottages.com/leenane/,3539530620,-10.0201246,53.4876789,Galway,Clifden,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Moyard - Love Connemara Cottages,https://www.loveconnemaracottages.com/moyard/,3539530620,-10.020013,53.487636,Galway,Moyard,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Ballyheigue House,https://www.ballyheigueguesthouse.com/,3.5388E+11,-9.8003207,52.4029202,Kerry,Ballyheigue,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Carrabaun House,www.carrabaunhouse.ie.,+353(0)9826196,-9.521338647,53.78470557,Mayo,Westport,Republic of Ireland,B&B
The Western Hotel,,+353(0)949362011,-8.998094684,53.72116174,Mayo,Claremorris,Republic of Ireland,Hotel
Ferriter's Cove,https://ferriterscove.com/,+353(0)669156295,-10.44443939,52.17793898,Kerry,Ballyferriter,Republic of Ireland,B&B
Townsend House,https://www.townsendhouse.ie/,3.53579E+11,-7.9095,53.098816,Offaly,Birr,Republic of Ireland,Guesthouse
Lettermore,http://www.wicklow-accommodation.com,+353(0)40446506,-6.241372,52.913911,Wicklow,Rathdrum,Republic of Ireland,B&B
Innisfallen Hotel,https://www.innisfallenhotel.ie/,3.53647E+11,-9.574165,52.070623,Kerry,Killarney,Republic of Ireland,Hotel
Woodpoint,https://woodpointhouse.ie/,+353(0)238846427,-8.690766,51.634704,Cork,Courtmacsherry,Republic of Ireland,B&B
"Seascape, Fethard-on-Sea",,35351565626,-6.911296779,52.13423712,Wexford,Fethard On Sea,Republic of Ireland,Self Catering Accommodation
Donegal Town Independent Hostel,,3.5375E+11,-8.125953768,54.65619901,Donegal,Donegal Town,Republic of Ireland,Hostel
John and Margaret's Place,,3.53878E+11,-7.765099456,53.98864179,Leitrim,Ballinamore,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Allendale,,3.53494E+11,-7.647023,53.974904,Leitrim,Carrigallen,Republic of Ireland,B&B
Killarney Haven Holiday Suites,http://www.killarney-selfcatering.com,3.53647E+11,-9.510621,52.06082,Kerry,Killarney,Republic of Ireland,Self Catering Accommodation
The Shores Country House,https://theshorescountryhouse.ie/,+353(0)667139196,-10.09304444,52.24025701,Kerry,Castlegregory,Republic of Ireland,B&B
Kathleens Country House,https://kathleens.net,3.53647E+11,-9.5166456,52.0811581,Kerry,Killarney,Republic of Ireland,Hotel
The Horse and Hound Inn Hotel,,35351428482,-6.837091,52.369398,Wexford,Foulkesmill,Republic of Ireland,Hotel
Seafield Farmhouse,,3.53239E+11,-8.663329,51.657588,Cork,Kinsale,Republic of Ireland,B&B
Castlemorris House,,3.53667E+11,-9.691136659,52.26076821,Kerry,Tralee,Republic of Ireland,"B&B,B&B Ireland,B&Bs,Historic House"
Mountain Retreat Annagh More B&B,http://annagh-more.ie/,3.53892E+11,-9.329038112,52.00806206,Kerry,Killarney,Republic of Ireland,"B&B,B&B Ireland"
Moyvalley Hotel,https://www.moyvalley.com/,3.5347E+11,-6.923069571,53.41901509,Kildare,Moyvalley,Republic of Ireland,Hotel
River's Edge,https://riversedgeglengarriff.com/,3.5367E+11,-9.7838816,52.1064848,Kerry,Killorglin,Republic of Ireland,"B&B,B&B Ireland"
Watch House Cottage Number 4,https://www.myhome.ie/holiday-homes/brochure/watch-house-cottage-number-4-watch-house-cottages-valentia-island-county-kerry/3467226,3.5367E+11,-10.28754187,51.92579131,Kerry,Valentia Island,Republic of Ireland,Self Catering Accommodation
The Paddocks,,3.53879E+11,-8.8294782,52.6148376,Limerick,Kildimo,Republic of Ireland,B&B
Castlemartyr Resort,http://www.castlemartyrresort.ie,+353(0)214219000,-8.062864,51.911264,Cork,Castlemartyr,Republic of Ireland,Hotel
Quality Youghal Holiday Homes,https://www.qualityyoughal.com/holidayhomes.html,3532493050,-7.872633,51.924996,Cork,Youghal,Republic of Ireland,Self Catering Accommodation
Perrymount Country Home,http://www.perrymountcountryhome.com,35340237418,-6.239306,52.736785,Wexford,Gorey,Republic of Ireland,B&B
The Oystercatcher Lodge,https://www.oystercatcher-carlingford.com/,3.53429E+11,-6.18700909,54.04012377,Louth,Carlingford,Republic of Ireland,"B&B,Welcome Standard"
Boyne View House,https://boyneview.ie/,3.53469E+11,-6.850796967,53.52201276,Meath,Trim,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
An Dóilín Hotel,,+353(0)91595169,-9.604739,53.261397,Galway,Carraroe,Republic of Ireland,Hotel
Gleann Dearg,,3.53873E+11,-9.985232,52.144275,Kerry,Inch,Republic of Ireland,Self Catering Accommodation
Saltees Coast Hotel,https://www.facebook.com/profile.php?id=100083218394261,3.53539E+11,-6.5844975,52.1782108,Wexford,Kilmore Quay,Republic of Ireland,Hotel
Arnold's Hotel,http://www.arnoldshotel.com,+353(0)749136208,-7.969796572,55.18343359,Donegal,Dunfanaghy,Republic of Ireland,Hotel
Grangeview House,http://www.grangeviewhouse.ie,+353(0)4787358,-6.973863,54.390237,Monaghan,Emyvale,Republic of Ireland,B&B
Danny Minnies,http://www.dannyminnies.ie,+353(0)749548201,-8.314756025,55.02136878,Donegal,Annagry,Republic of Ireland,"B&B,Welcome Standard"
Quinlan & Cooke Boutique Townhouse,https://www.facebook.com/QCsTownhouse/,+353(0)669472244,-10.22702605,51.94587038,Kerry,Cahersiveen,Republic of Ireland,"B&B,Welcome Standard"
The Wicklow Escape,https://www.thewicklowescape.com/,3.53834E+11,-6.57359255,53.00194741,Wicklow,Donard,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
Kilmokea Country Manor,http://www.kilmokea.com/,+353(0)51388109,-6.992583794,52.29618039,Wexford,Campile,Republic of Ireland,"B&B,B&Bs,Historic House"
Elthorne House,,+353(0)863626479,-8.441705704,54.78518393,Donegal,Ardara,Republic of Ireland,Self Catering Accommodation
Gort na gCapall Cottage,,3536724549,-8.256160154,52.91160298,Tipperary,Dromineer,Republic of Ireland,Self Catering Accommodation
Shamrock Lodge Hotel,https://www.facebook.com/ShamrockLodgeHotel,3.53906E+11,-7.9504638,53.4215227,Westmeath,Athlone,Republic of Ireland,Hotel
Dergfield House,https://www.bandbireland.com/accommodation/28233/dergfield-house,3.53749E+11,-7.8009562,54.7941172,Donegal,Ballybofey,Republic of Ireland,"B&B,B&B Ireland"
Marlfield House,https://marlfieldhouse.com/accommodation/pond-suites/,3.53539E+11,-6.2752582,52.6686202,Wexford,Gorey,Republic of Ireland,"B&B,Welcome Standard"
The Haggard - Self Catering Accommodation,https://haggardselfcatering.ie/,3.53868E+11,-6.7448654,54.1305173,Monaghan,Castleblayney,Republic of Ireland,"Self Catering Accommodation,Welcome Standard"
